customer_id,customer_code,customer_name,customer_type,customer_price_sensitivity,customer_visit_frequency
505,CUS505,Nathalie Perrot,Professionnel,0.31,4
506,CUS506,Alphonse Roger,Touriste,0.88,1
507,CUS507,Margaud Fabre,Touriste,0.84,4
508,CUS508,Bernard Roger,Local,0.35,2
509,CUS509,Inès Renault du Vallet,Local,0.38,2
510,CUS510,Dorothée Langlois,Professionnel,0.67,1
511,CUS511,Capucine Fournier,Local,0.86,1
512,CUS512,Nath Barthelemy,Local,0.58,1
513,CUS513,Adrien Peron,Local,0.86,3
514,CUS514,Martin Jacob,Local,0.46,4
515,CUS515,Lorraine Petit,Local,0.92,2
516,CUS516,Christophe de la Blin,Touriste,0.35,2
517,CUS517,Auguste Guichard,Touriste,0.86,2
518,CUS518,Luce-Célina Guyon,Touriste,0.49,2
519,CUS519,Laurence Robin,Touriste,0.34,2
520,CUS520,Julien Rousseau,Local,0.33,2
521,CUS521,Sophie Munoz,Touriste,0.3,2
522,CUS522,Hélène Valette,Local,0.55,2
523,CUS523,Gérard-Roger Blanchard,Touriste,0.92,4
524,CUS524,Alexandria Hervé,Touriste,0.65,3
525,CUS525,Michelle Payet,Local,0.8,5
526,CUS526,Auguste-Joseph Coulon,Local,0.85,1
527,CUS527,Marcel Prévost,Local,0.97,2
528,CUS528,Thibault Lebreton,Local,0.56,1
529,CUS529,Paulette Monnier,Touriste,0.59,3
530,CUS530,Julien Normand,Local,0.92,2
531,CUS531,Lucie Maillard,Local,0.4,3
532,CUS532,Cécile Pineau de la Léger,Local,0.8,2
533,CUS533,Catherine Lefort-Guillet,Local,0.34,0
534,CUS534,Claire Allard,Local,0.49,1
535,CUS535,Gabrielle Renault du Cohen,Local,0.54,0
536,CUS536,Anouk Barthelemy,Local,0.59,2
537,CUS537,Élisabeth Normand de la Launay,Local,0.31,4
538,CUS538,Honoré Pichon,Touriste,0.84,2
539,CUS539,Sylvie Rey de la Poirier,Local,0.84,1
540,CUS540,Gabriel du Pierre,Local,0.31,2
541,CUS541,Alex Lacroix-Godard,Local,0.56,0
542,CUS542,Marthe du Roger,Local,0.75,2
543,CUS543,Nath Cohen,Professionnel,0.85,3
544,CUS544,André De Oliveira,Local,0.46,1
545,CUS545,Eugène Diallo,Touriste,0.63,0
546,CUS546,Franck Adam,Professionnel,0.96,4
547,CUS547,Roger Voisin,Local,0.46,1
548,CUS548,Adrien Joly,Touriste,0.85,1
549,CUS549,Jean Gomes,Touriste,0.75,2
550,CUS550,Élise Adam,Local,0.94,2
551,CUS551,Patricia Mendès,Touriste,0.34,1
552,CUS552,Célina Michel,Touriste,0.61,0
553,CUS553,Arthur Olivier,Professionnel,0.67,1
554,CUS554,Julie Bouchet,Touriste,0.35,2
555,CUS555,Tristan Boucher,Local,0.6,0
556,CUS556,Hugues Laurent,Local,0.61,1
557,CUS557,Amélie Traore de Bertrand,Touriste,0.99,4
558,CUS558,Michel Bousquet,Professionnel,1.0,3
559,CUS559,Marcel Vincent,Local,0.72,0
560,CUS560,Margaud Fouquet,Touriste,0.99,3
561,CUS561,Brigitte Chevalier,Professionnel,0.67,2
562,CUS562,Nicolas Becker,Local,0.8,2
563,CUS563,Pauline Boyer,Local,0.7,2
564,CUS564,Thomas-Théophile Alves,Local,0.55,2
565,CUS565,Thérèse Lesage,Local,0.53,2
566,CUS566,Émilie Pasquier,Local,0.32,2
567,CUS567,Émilie Morel,Local,0.58,2
568,CUS568,Benjamin Moulin Le Deschamps,Touriste,0.56,5
569,CUS569,Thibault Leconte de Pinto,Touriste,0.48,2
570,CUS570,Hélène Allard Le Gérard,Local,0.43,1
571,CUS571,Laurence Pineau,Local,0.45,0
572,CUS572,Thibaut Da Costa-Nguyen,Local,0.42,4
573,CUS573,Honoré Loiseau,Local,0.66,2
574,CUS574,Laure Letellier,Professionnel,0.96,4
575,CUS575,Gilles Legendre,Local,0.71,1
576,CUS576,Frédéric Lecoq,Professionnel,0.44,0
577,CUS577,Thomas Le Fernandez,Local,0.96,4
578,CUS578,Jérôme Poulain du Gomez,Touriste,0.84,1
579,CUS579,Adrien Marin,Professionnel,0.68,1
580,CUS580,Gabrielle Buisson,Local,0.39,1
581,CUS581,Sylvie Bourgeois,Local,0.67,0
582,CUS582,Susanne Bousquet,Professionnel,0.46,1
583,CUS583,Thomas Foucher,Local,0.3,3
584,CUS584,Constance Pascal-Joseph,Touriste,0.89,1
585,CUS585,Étienne Marty-Lesage,Local,0.8,2
586,CUS586,Margaud Guibert,Professionnel,0.86,4
587,CUS587,Jeannine Marie-Hervé,Local,0.68,1
588,CUS588,Robert Roux-Hubert,Touriste,0.71,1
589,CUS589,Sabine Maillard,Local,0.72,3
590,CUS590,Manon-Isabelle Da Silva,Local,0.66,5
591,CUS591,Laurent Barbe,Professionnel,0.79,4
592,CUS592,Bernadette Delattre,Local,0.53,6
593,CUS593,Aurélie Ferreira,Local,0.41,3
594,CUS594,Vincent Pinto de Aubert,Touriste,0.31,3
595,CUS595,Nathalie Rivière-Étienne,Touriste,0.87,2
596,CUS596,Suzanne Bertin,Local,0.8,2
597,CUS597,Valentine Teixeira de Gilbert,Local,0.58,0
598,CUS598,Paul Chevallier-Daniel,Professionnel,0.41,1
599,CUS599,René Henry,Professionnel,0.77,2
600,CUS600,Gabriel Klein,Local,0.88,1
601,CUS601,Lucy Loiseau,Touriste,0.34,2
602,CUS602,Richard Lacroix,Local,0.73,2
603,CUS603,Michelle Collin de Fournier,Local,0.85,1
604,CUS604,Maurice de Boyer,Touriste,0.53,0
605,CUS605,Eugène Pages,Local,0.96,3
606,CUS606,Amélie Buisson,Local,0.83,0
607,CUS607,Nicolas Bouvier,Local,0.49,2
608,CUS608,Timothée Langlois,Local,0.43,1
609,CUS609,Renée Raynaud,Local,0.82,2
610,CUS610,Arnaude Poulain,Local,0.48,1
611,CUS611,Eugène du Guilbert,Local,0.5,3
612,CUS612,Dorothée Gros Le Lebreton,Local,0.97,1
613,CUS613,Sylvie Costa,Local,0.74,2
614,CUS614,Jacqueline Le Caron,Professionnel,0.48,3
615,CUS615,Augustin Poulain,Local,0.72,2
616,CUS616,Emmanuelle Mendès,Local,0.96,2
617,CUS617,Robert Sanchez,Local,0.79,2
618,CUS618,Frédéric Munoz,Local,0.48,4
619,CUS619,Agnès Adam,Touriste,0.98,0
620,CUS620,Thomas Foucher,Local,0.6,0
621,CUS621,Luc Ruiz,Touriste,0.94,1
622,CUS622,Théophile Bazin,Local,0.81,0
623,CUS623,Suzanne Teixeira,Local,0.73,2
624,CUS624,Suzanne Blanchard,Local,0.44,2
625,CUS625,Margaux Guichard de Chrétien,Local,0.45,1
626,CUS626,Marie Chrétien,Local,0.62,3
627,CUS627,Camille-Océane Delorme,Professionnel,0.89,4
628,CUS628,Thomas Pottier,Touriste,0.82,2
629,CUS629,Maurice Ramos-Gallet,Local,0.94,2
630,CUS630,Luc Richard de la Perret,Local,0.93,4
631,CUS631,Susanne Bourgeois,Touriste,0.6,3
632,CUS632,Xavier Le Jacquet,Touriste,0.5,1
633,CUS633,Anaïs Grondin,Local,0.65,0
634,CUS634,Victoire Goncalves du Sanchez,Local,0.95,0
635,CUS635,Édouard Guillou,Touriste,0.59,2
636,CUS636,Gérard Simon,Local,0.35,1
637,CUS637,Sylvie Le Guilbert,Professionnel,0.87,1
638,CUS638,Gilbert Michel,Local,0.52,1
639,CUS639,Théodore Morel-Roussel,Local,0.55,3
640,CUS640,Éléonore Briand,Professionnel,0.97,1
641,CUS641,Jules Techer,Local,0.96,1
642,CUS642,Henri Leduc,Local,0.69,1
643,CUS643,Suzanne Vaillant Le Pascal,Professionnel,0.77,5
644,CUS644,Benoît Adam,Touriste,0.43,2
645,CUS645,Astrid Noël-Martin,Local,0.3,3
646,CUS646,René de la Torres,Local,0.31,2
647,CUS647,Agnès Riou,Local,0.37,1
648,CUS648,Charles du Lacombe,Touriste,0.47,0
649,CUS649,Susan Potier,Local,0.46,2
650,CUS650,Zoé Le Roux,Local,0.59,3
651,CUS651,Alfred Meyer-Bazin,Local,0.65,3
652,CUS652,Victor du Maillot,Local,0.72,0
653,CUS653,Martin Perrot-Didier,Local,0.4,2
654,CUS654,Eugène Duhamel,Professionnel,0.44,2
655,CUS655,François Hoareau,Touriste,0.35,3
656,CUS656,Martin Collin,Local,0.31,5
657,CUS657,Arthur Hoarau,Local,0.85,1
658,CUS658,André Hernandez,Professionnel,0.92,1
659,CUS659,Jean Le Pierre,Local,0.86,2
660,CUS660,Guy Lopez,Professionnel,0.57,2
661,CUS661,Christelle Sanchez,Touriste,0.35,2
662,CUS662,Henriette Pottier,Professionnel,0.69,1
663,CUS663,Dominique Boucher,Local,0.56,0
664,CUS664,Stéphane Guichard,Local,0.62,3
665,CUS665,Joséphine-Nicole Leblanc,Local,0.76,1
666,CUS666,David Faure,Touriste,0.84,1
667,CUS667,Adèle Pons,Touriste,0.71,4
668,CUS668,Arthur Le Thibault,Touriste,0.73,1
669,CUS669,Hélène Blot de la Lebrun,Local,0.92,6
670,CUS670,Victoire de Lombard,Touriste,0.41,2
671,CUS671,Christelle Blondel,Local,0.52,1
672,CUS672,Michèle Baudry de Colas,Local,0.94,1
673,CUS673,Pauline Barbe,Local,0.79,4
674,CUS674,René Bouvier,Touriste,0.48,3
675,CUS675,Christophe Hamel,Local,0.79,1
676,CUS676,Augustin Pierre,Local,0.76,3
677,CUS677,Honoré de Navarro,Local,0.79,2
678,CUS678,Bertrand Delannoy,Local,0.32,2
679,CUS679,Chantal Breton,Local,0.77,3
680,CUS680,Diane Valette du Fabre,Professionnel,1.0,3
681,CUS681,Charlotte Vaillant,Local,0.37,6
682,CUS682,Sabine Gauthier,Local,0.59,0
683,CUS683,Frédérique Baudry,Local,0.55,3
684,CUS684,Philippine Legrand,Local,0.31,3
685,CUS685,Corinne Ruiz,Touriste,0.73,4
686,CUS686,Alexandrie Mathieu,Professionnel,0.83,2
687,CUS687,Frédéric Renaud,Local,0.72,4
688,CUS688,Lucy Noël,Professionnel,0.99,4
689,CUS689,Gilbert Fernandez du Fernandez,Local,0.77,3
690,CUS690,Paul-Jules Ferreira,Local,0.78,2
691,CUS691,Bertrand de Schmitt,Local,0.75,1
692,CUS692,Alain Dupont,Touriste,0.62,2
693,CUS693,Hugues Bonnet-Leclercq,Local,0.85,6
694,CUS694,Camille-Luce Aubert,Local,0.41,3
695,CUS695,François-Robert Roche,Local,0.55,0
696,CUS696,Jeannine Mary,Local,0.6,0
697,CUS697,Simone Chauvin-Klein,Touriste,0.92,2
698,CUS698,Étienne Rossi,Professionnel,0.92,2
699,CUS699,Louise Legendre-Bourgeois,Touriste,1.0,0
700,CUS700,Auguste Renault de Lévy,Professionnel,0.74,3
701,CUS701,Agnès Perrin,Local,0.35,4
702,CUS702,Marcelle-Antoinette Besnard,Local,0.35,1
703,CUS703,Anne Normand,Local,0.49,0
704,CUS704,David Barbe,Local,0.4,4
705,CUS705,Maurice Perrot,Touriste,0.53,1
706,CUS706,Andrée Martineau,Local,0.48,2
707,CUS707,Patrick Brunet,Local,0.87,1
708,CUS708,Xavier Fournier-Rivière,Professionnel,0.41,0
709,CUS709,Alexandria de la Parent,Local,0.51,2
710,CUS710,Lucas Rousseau,Local,0.65,1
711,CUS711,Aimé de Maréchal,Local,0.64,0
712,CUS712,Élodie-Renée Muller,Local,0.51,1
713,CUS713,Juliette Collet,Local,0.62,5
714,CUS714,David Pichon,Local,0.89,3
715,CUS715,Noémi-Christine Normand,Local,0.82,3
716,CUS716,Grégoire Rodrigues,Professionnel,0.58,2
717,CUS717,Thierry Blin,Local,0.44,2
718,CUS718,Éléonore Vaillant,Local,0.64,2
719,CUS719,Eugène Antoine,Local,0.76,1
720,CUS720,Denise Gosselin,Local,0.5,1
721,CUS721,Gabrielle Simon-Duval,Touriste,0.5,3
722,CUS722,Hortense-Marcelle Leduc,Local,0.86,1
723,CUS723,Paulette Lebrun,Local,0.89,2
724,CUS724,Vincent Dupuy-Lemoine,Local,0.45,2
725,CUS725,Noémi Moreno,Local,0.91,3
726,CUS726,Chantal Ferrand,Local,0.55,0
727,CUS727,Luc Da Costa-Leclerc,Local,0.94,0
728,CUS728,Paul Marion,Local,0.45,2
729,CUS729,Joseph Marin-Roux,Local,0.83,1
730,CUS730,Georges du Petit,Local,0.72,4
731,CUS731,Marcelle Maurice,Local,0.44,2
732,CUS732,Hortense Delattre,Professionnel,0.66,1
733,CUS733,Christine Teixeira,Local,0.69,2
734,CUS734,Hugues Pichon,Local,0.61,1
735,CUS735,Joseph Poulain,Touriste,0.38,2
736,CUS736,Alfred Mace,Local,0.86,2
737,CUS737,Margaux Le Coulon,Touriste,0.47,4
738,CUS738,Jeanne Fouquet,Local,0.88,2
739,CUS739,Patrick Hardy,Local,0.32,4
740,CUS740,Geneviève Descamps,Touriste,0.52,5
741,CUS741,Nicole Durand,Professionnel,0.31,4
742,CUS742,Olivier de la Hoarau,Local,0.36,1
743,CUS743,Marguerite Laine,Local,0.88,2
744,CUS744,René Rivière-Traore,Professionnel,0.34,0
745,CUS745,Sabine Humbert-Cordier,Local,0.72,2
746,CUS746,Zacharie Ramos-Weiss,Local,0.47,4
747,CUS747,Jeanne Colas-Colas,Professionnel,0.87,1
748,CUS748,Roger Peron,Local,0.45,2
749,CUS749,Stéphanie Le Chrétien,Professionnel,0.93,3
750,CUS750,Nathalie Poirier,Local,0.43,2
751,CUS751,Marcelle Gillet,Local,0.81,2
752,CUS752,Olivie Cohen,Local,0.72,1
753,CUS753,Marcelle Lelièvre,Local,0.68,5
754,CUS754,Marc Weber,Local,0.76,2
755,CUS755,Camille Payet,Local,0.88,1
756,CUS756,Françoise du Lebon,Local,0.62,0
757,CUS757,Alix Labbé,Professionnel,0.45,0
758,CUS758,Timothée-Denis Buisson,Local,0.82,0
759,CUS759,Françoise Petit,Touriste,0.67,0
760,CUS760,Tristan de la Blondel,Local,0.7,4
761,CUS761,Jacqueline Schmitt du Buisson,Professionnel,0.6,1
762,CUS762,Camille Ferreira,Local,0.78,1
763,CUS763,Joséphine-Pénélope Guillet,Touriste,0.48,4
764,CUS764,Guillaume Fleury,Local,0.55,2
765,CUS765,Denis Mendès,Local,0.63,2
766,CUS766,Raymond Lefort-Menard,Local,0.87,3
767,CUS767,Jeanne Giraud,Professionnel,0.38,3
768,CUS768,Sophie Duhamel de la Lenoir,Local,0.59,1
769,CUS769,Lucas De Sousa,Professionnel,0.69,1
770,CUS770,Jeanne-Clémence Muller,Local,0.38,3
771,CUS771,Cécile Collet,Local,0.69,4
772,CUS772,Odette Guillet de la Bruneau,Local,0.37,2
773,CUS773,Matthieu Thibault,Touriste,0.35,1
774,CUS774,Frédéric Monnier,Local,0.88,0
775,CUS775,Noël-David Reynaud,Local,0.42,2
776,CUS776,Suzanne du Colin,Local,0.81,5
777,CUS777,Alix Dubois,Touriste,0.58,3
778,CUS778,Benoît Payet,Touriste,0.88,1
779,CUS779,Sylvie Charpentier,Local,0.89,3
780,CUS780,Audrey Leblanc,Touriste,0.64,2
781,CUS781,Hélène Berthelot,Local,0.33,1
782,CUS782,Margaud-Diane Chevallier,Professionnel,0.98,2
783,CUS783,Paulette Bailly,Touriste,0.86,3
784,CUS784,Nicole Petitjean,Professionnel,0.32,3
785,CUS785,Michel Hervé,Professionnel,0.43,2
786,CUS786,Georges Bonnin,Local,0.59,1
787,CUS787,Arthur-Alfred Cousin,Local,0.83,1
788,CUS788,Roland du Schmitt,Local,0.37,0
789,CUS789,Patrick-Paul De Sousa,Touriste,0.72,1
790,CUS790,Sophie Charpentier de Pasquier,Local,0.88,1
791,CUS791,Théophile Chauvin,Local,0.91,2
792,CUS792,Éléonore Cordier-Aubry,Local,0.7,1
793,CUS793,Anastasie Guérin,Local,0.31,2
794,CUS794,Luc Dumas,Local,0.58,3
795,CUS795,Astrid Laine de Pereira,Local,0.93,2
796,CUS796,Christelle Collet,Local,0.88,2
797,CUS797,Élisabeth Baudry,Touriste,0.95,0
798,CUS798,Luc Diallo de la Ledoux,Local,0.54,1
799,CUS799,Benjamin-Jean Pons,Local,0.83,0
800,CUS800,Théophile Maillot,Local,0.61,1
801,CUS801,Laurence Perrot-Picard,Local,0.41,3
802,CUS802,Françoise Lelièvre,Local,0.49,2
803,CUS803,Jeanne Courtois,Local,0.32,2
804,CUS804,David Diallo de Joseph,Touriste,0.48,3
805,CUS805,Thomas Étienne de la Ferreira,Local,0.47,4
806,CUS806,Anastasie Georges Le De Sousa,Local,0.82,2
807,CUS807,Amélie Collet,Local,0.99,3
808,CUS808,Marcelle-Anouk Parent,Touriste,0.7,2
809,CUS809,Agathe Chauvet,Touriste,0.59,2
810,CUS810,Sophie Hervé,Professionnel,0.44,5
811,CUS811,Colette-Laure Daniel,Touriste,0.33,3
812,CUS812,Léon Le Gall,Touriste,0.48,1
813,CUS813,Daniel Masson,Local,0.99,3
814,CUS814,Rémy Antoine,Local,0.72,3
815,CUS815,Paul Moreno-François,Touriste,0.46,2
816,CUS816,Henri François,Touriste,0.45,0
817,CUS817,Véronique Hardy,Local,0.72,1
818,CUS818,Léon Garcia,Touriste,0.54,3
819,CUS819,Isaac-Augustin Chevallier,Local,0.36,1
820,CUS820,Victor Cohen-Mace,Touriste,0.6,1
821,CUS821,Lucy Samson,Local,0.76,1
822,CUS822,Victor-Guillaume Goncalves,Professionnel,0.7,2
823,CUS823,Gabriel Jacques de la Seguin,Local,0.72,2
824,CUS824,Robert Normand,Local,0.8,2
825,CUS825,Madeleine Rodrigues,Professionnel,0.85,3
826,CUS826,Adrienne Mary,Local,0.49,2
827,CUS827,Laure de la Jacquot,Local,0.31,3
828,CUS828,Benjamin Guillou,Local,0.39,0
829,CUS829,Aimé Hernandez Le Lefebvre,Touriste,0.94,1
830,CUS830,Marianne Delannoy-Lucas,Local,0.81,1
831,CUS831,Alphonse Barbe-Sanchez,Local,0.8,1
832,CUS832,Alain Hebert,Local,0.68,4
833,CUS833,Guy Pascal,Local,0.57,2
834,CUS834,Vincent Meunier de Hamel,Local,0.52,0
835,CUS835,Julien Le Munoz,Local,0.99,4
836,CUS836,Guillaume Lenoir,Touriste,0.53,1
837,CUS837,Alain Pages,Touriste,0.78,1
838,CUS838,Frédérique Carlier,Touriste,0.39,5
839,CUS839,Bertrand Le Pereira,Touriste,0.73,1
840,CUS840,Joseph Dias,Local,0.61,2
841,CUS841,Maggie Lemoine-Mace,Local,0.97,0
842,CUS842,Timothée Richard,Local,0.71,1
843,CUS843,Stéphane Adam,Local,0.37,2
844,CUS844,Honoré Gaillard,Touriste,0.87,0
845,CUS845,Honoré Bousquet,Local,0.78,1
846,CUS846,Hortense Germain,Touriste,0.93,3
847,CUS847,Étienne Philippe,Touriste,0.63,1
848,CUS848,Roland Berthelot,Local,0.55,1
849,CUS849,Gilles Renault,Local,0.34,3
850,CUS850,Dorothée Le Lebrun,Local,0.83,3
851,CUS851,Benjamin Hardy,Local,0.71,2
852,CUS852,Vincent Fernandes,Local,0.65,1
853,CUS853,Hugues Lucas,Professionnel,0.62,2
854,CUS854,Gabriel Grenier,Professionnel,0.59,2
855,CUS855,Aurélie Chevalier de la Pinto,Touriste,0.34,4
856,CUS856,Claude du Gillet,Local,0.72,2
857,CUS857,Valentine Martineau,Local,0.57,1
858,CUS858,Grégoire Devaux,Local,0.34,4
859,CUS859,Éric-Étienne Lemoine,Touriste,0.68,0
860,CUS860,Anaïs Nguyen,Local,0.94,1
861,CUS861,Maryse Maréchal-Picard,Local,0.41,2
862,CUS862,Benjamin Courtois,Professionnel,0.83,2
863,CUS863,Alexandre Delahaye Le Delahaye,Local,0.74,4
864,CUS864,Éléonore Diallo,Professionnel,0.98,1
865,CUS865,Thomas Raynaud,Local,0.58,4
866,CUS866,Monique Barbe,Touriste,0.97,0
867,CUS867,Henri de Chauvin,Professionnel,0.36,2
868,CUS868,Émile-Zacharie Benoit,Local,0.75,1
869,CUS869,Jeanne de Andre,Local,0.93,1
870,CUS870,Patricia-Martine Boulanger,Local,0.33,4
871,CUS871,Théodore Andre,Local,0.88,3
872,CUS872,Éléonore Gilbert,Professionnel,0.68,1
873,CUS873,Marcelle Rossi,Touriste,0.7,1
874,CUS874,Sylvie Fournier,Touriste,0.83,1
875,CUS875,Charles Boulanger,Touriste,0.36,1
876,CUS876,Arthur Roche-Barbier,Local,0.44,1
877,CUS877,Valérie-Olivie Hoarau,Local,0.66,3
878,CUS878,Jérôme Bourgeois,Local,0.34,0
879,CUS879,Paulette Giraud,Local,0.7,3
880,CUS880,Alexandre Joly du Gallet,Local,0.33,1
881,CUS881,Olivier Le Gall-Gaudin,Touriste,0.33,3
882,CUS882,Jules Denis,Local,0.39,0
883,CUS883,Jean Mahe,Local,0.47,4
884,CUS884,Andrée Buisson,Local,0.69,0
885,CUS885,Philippine Gaillard-Bernard,Local,0.77,2
886,CUS886,Suzanne Lopes du Jacob,Local,0.32,1
887,CUS887,Alphonse Dufour,Local,0.97,3
888,CUS888,Jérôme Klein,Local,0.37,2
889,CUS889,Colette Gillet du Dijoux,Local,0.63,1
890,CUS890,Gérard Carlier-Rivière,Local,0.54,5
891,CUS891,Anne Nicolas,Local,0.59,3
892,CUS892,Pauline Benard,Touriste,0.59,4
893,CUS893,Étienne-Raymond Michel,Touriste,0.4,2
894,CUS894,Augustin Delahaye,Local,1.0,0
895,CUS895,Jeannine Brunet,Touriste,0.58,0
896,CUS896,Vincent Allain du Poulain,Local,0.96,4
897,CUS897,Nathalie Nicolas,Touriste,0.64,2
898,CUS898,Victor-Xavier Brunel,Local,0.41,3
899,CUS899,Lucie du Pruvost,Touriste,0.32,3
900,CUS900,Alain du Grenier,Touriste,0.7,4
901,CUS901,Virginie de Martineau,Local,0.59,2
902,CUS902,Étienne Gillet,Local,0.65,2
903,CUS903,Catherine Couturier,Local,0.96,1
904,CUS904,Thibault Masse,Local,0.74,2
905,CUS905,Aimé Chartier,Professionnel,0.44,0
906,CUS906,Michèle-Margot Daniel,Professionnel,0.7,5
907,CUS907,Benoît-Benoît Robert,Local,0.43,1
908,CUS908,Michèle Gosselin-Laroche,Local,0.51,3
909,CUS909,Olivier Pichon de Gimenez,Local,0.36,1
910,CUS910,Augustin-Arthur Lopes,Local,0.5,2
911,CUS911,Marine Sanchez,Touriste,0.77,2
912,CUS912,Élodie Denis,Local,0.92,3
913,CUS913,Henri Dumas,Professionnel,1.0,3
914,CUS914,Nicolas Andre,Local,0.93,1
915,CUS915,Thomas Gay,Local,0.9,2
916,CUS916,Bernard-Jean Da Costa,Touriste,0.83,1
917,CUS917,François Rey-Mahe,Local,0.98,4
918,CUS918,Alphonse Hebert Le Berthelot,Touriste,0.98,1
919,CUS919,Édith Samson,Touriste,0.81,1
920,CUS920,Amélie Raynaud,Local,0.52,3
921,CUS921,Frédéric de Sanchez,Local,0.49,3
922,CUS922,Thierry Gallet,Touriste,0.93,3
923,CUS923,Benoît Dupré,Local,0.34,1
924,CUS924,Anaïs Marion,Local,0.52,5
925,CUS925,Margot Ruiz,Local,0.78,3
926,CUS926,Denis Marion-Besnard,Touriste,0.66,0
927,CUS927,Alex du Allard,Local,0.86,1
928,CUS928,Adèle-Diane Huet,Professionnel,0.53,4
929,CUS929,Simone Grenier,Professionnel,0.39,3
930,CUS930,Emmanuelle de Valentin,Professionnel,0.42,0
931,CUS931,Virginie Chartier,Touriste,0.63,2
932,CUS932,Dominique Alves,Touriste,0.68,2
933,CUS933,Nath Masson,Touriste,0.62,3
934,CUS934,Luc Brunel,Touriste,0.77,4
935,CUS935,Emmanuel Blanchard du Tanguy,Local,0.92,0
936,CUS936,Claudine Vallet,Professionnel,0.78,2
937,CUS937,Anouk Gay du Lecoq,Professionnel,0.51,2
938,CUS938,Aimé Perrot,Local,0.68,2
939,CUS939,Marthe Garcia,Local,0.66,3
940,CUS940,Jérôme Allard,Local,0.99,1
941,CUS941,Aimé Schneider,Touriste,0.72,3
942,CUS942,Timothée Becker,Touriste,0.75,2
943,CUS943,Philippine Bodin-Grégoire,Touriste,0.66,3
944,CUS944,Jules Benoit,Professionnel,0.54,0
945,CUS945,Gilbert-Eugène Bouchet,Local,0.59,1
946,CUS946,Thibault Carpentier,Professionnel,0.89,1
947,CUS947,Odette Thomas,Local,0.35,3
948,CUS948,Jérôme Barbe,Local,0.54,3
949,CUS949,Emmanuel Masson Le Langlois,Local,1.0,1
950,CUS950,Xavier Morvan,Local,0.33,2
951,CUS951,Rémy Vallet,Local,0.77,3
952,CUS952,Martin-Jean Bigot,Touriste,0.62,4
953,CUS953,André Gilbert,Local,0.99,1
954,CUS954,Olivie-Henriette Schneider,Touriste,0.54,0
955,CUS955,Gilbert Noël,Local,0.46,3
956,CUS956,Roland Leroy,Local,0.47,1
957,CUS957,Virginie Duval-Fournier,Local,0.69,1
958,CUS958,Élise Gilbert,Local,0.91,3
959,CUS959,Christine Richard,Professionnel,0.34,1
960,CUS960,Alix Ledoux,Local,0.42,1
961,CUS961,Henri Menard,Touriste,0.39,0
962,CUS962,Franck Thibault de Garcia,Professionnel,0.43,2
963,CUS963,Adrien Deschamps,Professionnel,0.47,2
964,CUS964,Zoé Rey-Parent,Local,0.66,5
965,CUS965,Diane Charpentier-Lefèvre,Local,0.5,2
966,CUS966,Michel Blanchard,Local,0.78,1
967,CUS967,Marie-Alex Dupont,Local,0.86,2
968,CUS968,Benjamin Techer,Local,0.36,2
969,CUS969,Zacharie Moreau,Local,0.97,2
970,CUS970,Alix-Laure Lemaître,Local,0.57,1
971,CUS971,Noël Perrot,Touriste,0.38,3
972,CUS972,Luce Brunel,Touriste,0.43,2
973,CUS973,Frédérique Dubois,Professionnel,0.74,1
974,CUS974,Monique-Margot Deschamps,Local,0.52,2
975,CUS975,Josette Lemaire,Local,0.87,1
976,CUS976,Laetitia-Valentine Chevalier,Local,0.47,2
977,CUS977,Arthur Thierry,Touriste,0.55,2
978,CUS978,Susan Benoit,Touriste,0.43,0
979,CUS979,David Diaz,Professionnel,0.54,1
980,CUS980,Constance Rivière,Touriste,0.52,0
981,CUS981,Stéphane Sauvage du Lemaire,Touriste,0.47,1
982,CUS982,Édouard Roche,Local,0.51,0
983,CUS983,Amélie Leduc,Professionnel,0.3,1
984,CUS984,Édouard Meunier,Local,0.95,2
985,CUS985,Alphonse Joly-Fischer,Touriste,0.68,3
986,CUS986,Aimé Charles,Local,0.94,1
987,CUS987,Cécile Vincent,Touriste,0.54,4
988,CUS988,Daniel Didier,Local,0.63,3
989,CUS989,Charles-Emmanuel Vasseur,Local,0.97,2
990,CUS990,Matthieu du Legros,Professionnel,0.7,3
991,CUS991,Claudine Maillet,Touriste,0.55,6
992,CUS992,Audrey Vallée,Local,0.58,3
993,CUS993,Valentine Da Silva,Touriste,0.43,2
994,CUS994,Martin Grégoire,Local,0.82,1
995,CUS995,William-William Lecoq,Professionnel,0.8,4
996,CUS996,Guillaume de la Buisson,Touriste,0.48,1
997,CUS997,Catherine du Chartier,Local,0.3,0
998,CUS998,Lorraine Ribeiro Le Dijoux,Professionnel,0.47,3
999,CUS999,Emmanuel Maillot,Touriste,0.72,4
1000,CUS1000,Frédéric du Rodriguez,Touriste,0.35,1
1001,CUS1001,Victor Le Goff-Albert,Local,0.87,2
1002,CUS1002,Christelle Renault,Professionnel,0.54,1
1003,CUS1003,Édouard-Louis Jourdan,Touriste,0.89,1
1004,CUS1004,Renée Humbert du Mercier,Local,0.79,2
1005,CUS1005,Théophile Mallet,Local,0.33,3
1006,CUS1006,Olivier Lopes de la Lesage,Local,0.97,3
1007,CUS1007,Thibaut Renaud,Local,0.81,0
1008,CUS1008,Laurence Roger de la Arnaud,Local,0.67,2
1009,CUS1009,Roger Potier,Local,0.73,5
1010,CUS1010,Bertrand Aubert,Touriste,0.74,3
